TransactionID,CustomerID,CustomerName,CustomerDOB,CustAccountBalance,LoanAmount,CustomerEmail,CustLocation,TotalAmountPaid,LoanDuration,LoanRate,LoanSanctDate,LastCycleDate,IssuerBank,LoanEndDate,RemainingLoan
5402622,420330,Ayesha Ahuja,10-04-1983,487209,2263196,ayesha.ahuja@gmail.com,Rajasthan,767944,5,6.8,21-07-2020,07-03-2022,AXIS,20-07-2025,1495252
5402623,540583,Kaira Ghosh,02-11-1982,271719,2028612,kaira.ghosh@gmail.com,Chhattisgarh,217033,5,6.1,20-01-2021,15-03-2022,HDFC,19-01-2026,1811579
5402624,407528,Indrajit Deol,17-07-1996,595131,3517012,indrajit.deol@gmail.com,Assam,712713,15,6.5,11-03-2021,15-03-2022,ICICI,07-03-2036,2804299
5402625,575338,Alisha Doctor,27-11-1985,340858,4454118,alisha.doctor@gmail.com,West Bengal,554112,20,5.8,09-07-2020,21-03-2022,HDFC,04-07-2040,3900006
5402626,530187,Amani Sachar,28-11-1988,379967,3372359,amani.sachar@gmail.com,Gujarat,849837,15,6.8,02-06-2019,01-03-2022,PNB,29-05-2034,2522522
5402627,509743,Bhavin Balan,31-10-1982,358251,1699696,bhavin.balan@gmail.com,Haryana,252862,15,7,05-09-2018,15-03-2022,CANARA,01-09-2033,1446834
5402628,478014,Jayesh Arya,26-11-1995,896304,3890215,jayesh.arya@gmail.com,Assam,760410,5,6.4,02-05-2018,07-03-2022,HDFC,01-05-2023,3129805
5402629,414177,Purab Garde,14-04-1994,178948,3518329,purab.garde@gmail.com,Jharkhand,570068,5,7.7,16-04-2018,15-03-2022,IDBI,15-04-2023,2948261
5402630,568266,Anahi Swamy,17-08-1984,772819,1531853,anahi.swamy@gmail.com,Haryana,374936,15,6.1,15-09-2018,07-03-2022,ICICI,11-09-2033,1156917
5402631,567964,Sana Manda,26-07-1996,185496,4636328,sana.manda@gmail.com,Chhattisgarh,485216,10,7,15-04-2019,07-03-2022,ICICI,12-04-2029,4151112
5402632,404682,Zoya Salvi,22-10-1989,728008,4769177,zoya.salvi@gmail.com,Assam,614766,20,7.5,30-03-2019,07-03-2022,IDBI,25-03-2039,4154411
5402633,412527,Hazel Gara,14-09-1987,346740,4778648,hazel.gara@gmail.com,Tamil Nadu,537524,5,7.1,27-02-2020,15-03-2022,IDBI,25-02-2025,4241124
5402634,537532,Miraan Krishnan,28-10-1989,790953,1294791,miraan.krishnan@gmail.com,Andhra Pradesh,720817,10,6.1,06-10-2019,01-03-2022,IDBI,03-10-2029,573974
5402635,483580,Madhup Bajaj,02-06-1987,498083,4444881,madhup.bajaj@gmail.com,Gujarat,633499,10,6.4,19-10-2020,01-03-2022,SBI,17-10-2030,3811382
5402636,516244,Hrishita Vora,12-06-1990,701666,4511991,hrishita.vora@gmail.com,Assam,318458,20,6.2,27-06-2020,15-03-2022,AXIS,22-06-2040,4193533
5402637,588108,Aaina Varty,13-09-1991,652085,2939641,aaina.varty@gmail.com,Goa,840203,15,7.5,02-10-2020,21-03-2022,PNB,29-09-2035,2099438
5402638,505904,Nishith Dutta,23-06-1990,424785,4244081,nishith.dutta@gmail.com,Mizoram,775860,5,6.1,20-06-2018,15-03-2022,CANARA,19-06-2023,3468221
5402639,571327,Ishita Bhargava,02-12-1992,978226,2197988,ishita.bhargava@gmail.com,Manipur,450642,5,6.1,31-08-2019,21-03-2022,SBI,29-08-2024,1747346
5402640,450378,Nirvaan Thakkar,13-05-1995,707531,2810230,nirvaan.thakkar@gmail.com,Sikkim,760359,15,5.9,10-09-2019,21-03-2022,CITI,06-09-2034,2049871
5402641,413065,Kaira Apte,10-01-1991,239611,3893932,kaira.apte@gmail.com,Sikkim,257911,10,6.5,21-12-2018,07-03-2022,HDFC,18-12-2028,3636021
5402642,461845,Kiara Vig,04-10-1987,424379,2094140,kiara.vig@gmail.com,Nagaland,229839,20,6.9,14-12-2019,01-03-2022,SBI,09-12-2039,1864301
5402643,475862,Madhav Sankaran,24-10-1996,915047,1984146,madhav.sankaran@gmail.com,Sikkim,594873,20,7.5,08-07-2020,15-03-2022,CANARA,03-07-2040,1389273
5402644,443289,Tanya Tank,16-10-1990,984365,4707588,tanya.tank@gmail.com,Himachal Pradesh,324059,15,7.8,28-10-2019,07-03-2022,AXIS,24-10-2034,4383529
5402645,417114,Stuvan Ganguly,14-09-1992,358776,2202802,stuvan.ganguly@gmail.com,Tamil Nadu,504425,5,7.3,08-05-2019,07-03-2022,CANARA,06-05-2024,1698377
5402646,472374,Oorja Kashyap,02-04-1996,686837,1384470,oorja.kashyap@gmail.com,Andhra Pradesh,775551,20,8,11-07-2020,15-03-2022,PNB,06-07-2040,608919
5402647,479039,Jayesh Saran,14-12-1985,540707,3704608,jayesh.saran@gmail.com,Kerala,187377,15,6.2,24-04-2019,21-03-2022,CITI,20-04-2034,3517231
5402648,572088,Veer Gole,25-06-1993,875802,1621479,veer.gole@gmail.com,Gujarat,302891,15,6.3,20-08-2020,01-03-2022,HDFC,17-08-2035,1318588
5402649,436401,Kismat Dubey,02-08-1991,824420,4308366,kismat.dubey@gmail.com,Meghalaya,708192,20,6.9,02-12-2019,07-03-2022,CITI,27-11-2039,3600174
5402650,510063,Kavya Mani,19-12-1987,514477,4314194,kavya.mani@gmail.com,Manipur,458186,20,6.6,23-04-2020,15-03-2022,SBI,18-04-2040,3856008
5402651,557184,Nirvaan Balakrishnan,14-02-1986,982012,1626662,nirvaan.balakrishnan@gmail.com,Gujarat,775959,10,6.8,30-10-2020,15-03-2022,SBI,28-10-2030,850703
5402652,504928,Mannat Tara,05-04-1990,151764,1344912,mannat.tara@gmail.com,Mizoram,174790,15,5.9,09-11-2020,07-03-2022,ICICI,06-11-2035,1170122
5402653,539609,Vardaniya Kalita,18-05-1991,398459,4476712,vardaniya.kalita@gmail.com,West Bengal,455203,10,5.8,17-02-2019,07-03-2022,ICICI,14-02-2029,4021509
5402654,446841,Mannat Chada,24-05-1982,523984,1969292,mannat.chada@gmail.com,Punjab,332710,20,7,09-01-2019,07-03-2022,IDBI,04-01-2039,1636582
5402655,496893,Nirvaan Kashyap,20-01-1991,522328,2178674,nirvaan.kashyap@gmail.com,Rajasthan,448340,15,7.2,03-12-2020,01-03-2022,PNB,30-11-2035,1730334
5402656,533463,Saira Chad,30-05-1993,329088,2921427,saira.chad@gmail.com,Gujarat,747170,5,6.7,05-03-2019,21-03-2022,AXIS,03-03-2024,2174257
5402657,599168,Mamooty Bhakta,18-08-1986,640271,4805425,mamooty.bhakta@gmail.com,Himachal Pradesh,478562,15,8,05-08-2020,01-03-2022,CITI,02-08-2035,4326863
5402658,485049,Aaryahi Rajan,01-05-1990,350058,1753006,aaryahi.rajan@gmail.com,Karnataka,538859,10,6.8,07-10-2020,07-03-2022,CITI,05-10-2030,1214147
5402659,452648,Shaan Choudhury,31-07-1988,125452,1523578,shaan.choudhury@gmail.com,Rajasthan,612304,5,6.8,18-03-2021,07-03-2022,PNB,17-03-2026,911274
5402660,538728,Jivika Srinivas,05-02-1993,412715,2917506,jivika.srinivas@gmail.com,Kerala,457540,15,7.4,22-08-2018,15-03-2022,PNB,18-08-2033,2459966
5402661,581203,Kartik Bawa,25-05-1996,115809,1485130,kartik.bawa@gmail.com,West Bengal,200061,5,7.3,20-05-2020,15-03-2022,PNB,19-05-2025,1285069
5402662,502800,Aarna Bose,29-08-1992,140421,1591337,aarna.bose@gmail.com,Punjab,153542,15,8,19-02-2020,01-03-2022,IDBI,15-02-2035,1437795
5402663,564173,Kaira Sangha,10-08-1995,896396,3947873,kaira.sangha@gmail.com,Odisha,701337,20,5.9,07-05-2018,21-03-2022,ICICI,02-05-2038,3246536
5402664,598590,Nitya Samra,02-09-1991,571580,1548437,nitya.samra@gmail.com,Punjab,618710,5,8.1,08-08-2020,21-03-2022,SBI,07-08-2025,929727
5402665,497574,Vardaniya Dhar,15-09-1990,449552,2547097,vardaniya.dhar@gmail.com,Arunachal Pradesh,445431,15,7.1,07-11-2018,21-03-2022,CITI,03-11-2033,2101666
5402666,598484,Zara Taneja,02-04-1985,695256,4620777,zara.taneja@gmail.com,Gujarat,768819,15,6.2,12-08-2019,21-03-2022,IDBI,08-08-2034,3851958
5402667,507686,Yuvaan Chakraborty,02-07-1993,768658,4923817,yuvaan.chakraborty@gmail.com,Tripura,621155,15,6.1,15-07-2019,01-03-2022,SBI,11-07-2034,4302662
5402668,478364,Gokul Dave,04-02-1992,327015,4032927,gokul.dave@gmail.com,Manipur,203273,10,7.6,26-10-2018,07-03-2022,SBI,23-10-2028,3829654
5402669,555574,Hridaan Swaminathan,22-11-1987,894817,2536145,hridaan.swaminathan@gmail.com,West Bengal,291839,15,8.1,12-04-2020,01-03-2022,PNB,09-04-2035,2244306
5402670,460581,Ivana Bhargava,30-12-1992,722247,3430330,ivana.bhargava@gmail.com,Karnataka,786553,10,6.3,06-09-2019,21-03-2022,AXIS,03-09-2029,2643777
5402671,584200,Ivan Luthra,26-03-1997,574708,3050340,ivan.luthra@gmail.com,Jharkhand,705113,15,7.7,25-12-2020,07-03-2022,PNB,22-12-2035,2345227
5402672,400259,Nitara Chakrabarti,08-11-1996,300761,1376206,nitara.chakrabarti@gmail.com,Tamil Nadu,259135,20,7.6,30-12-2020,21-03-2022,CITI,25-12-2040,1117071
5402673,421280,Elakshi Goswami,01-02-1984,200510,2957182,elakshi.goswami@gmail.com,Assam,240916,15,7,21-11-2018,15-03-2022,AXIS,17-11-2033,2716266
5402674,519898,Shamik Jha,08-06-1985,119245,3928184,shamik.jha@gmail.com,Goa,590893,5,7,18-02-2020,01-03-2022,SBI,16-02-2025,3337291
5402675,521965,Zoya Chada,26-07-1996,836741,2456211,zoya.chada@gmail.com,Gujarat,739844,5,6.8,22-10-2019,01-03-2022,HDFC,20-10-2024,1716367
5402676,531591,Nayantara Dani,28-11-1995,512439,1572202,nayantara.dani@gmail.com,Assam,830662,5,6.1,13-12-2019,15-03-2022,PNB,11-12-2024,741540
5402677,421778,Reyansh Ratta,15-03-1985,635471,4851062,reyansh.ratta@gmail.com,Meghalaya,497519,10,6.2,12-07-2018,07-03-2022,IDBI,09-07-2028,4353543
5402678,503197,Yasmin Brahmbhatt,18-04-1991,451194,4027368,yasmin.brahmbhatt@gmail.com,Assam,713522,10,6.7,22-03-2019,15-03-2022,AXIS,19-03-2029,3313846
5402679,476232,Vivaan Rattan,15-10-1988,839749,1042933,vivaan.rattan@gmail.com,Jharkhand,529995,15,7.8,19-02-2019,07-03-2022,CITI,15-02-2034,512938
5402680,529738,Amira Rama,03-10-1996,326008,2549120,amira.rama@gmail.com,Assam,319641,15,6.6,21-11-2018,21-03-2022,HDFC,17-11-2033,2229479
5402681,521585,Vaibhav Deep,03-12-1994,796029,3424533,vaibhav.deep@gmail.com,Tripura,478189,15,5.9,10-08-2020,01-03-2022,CANARA,07-08-2035,2946344
5402682,563915,Saanvi Rajagopalan,16-08-1989,444861,2053360,saanvi.rajagopalan@gmail.com,Haryana,561524,15,7.6,27-01-2019,07-03-2022,ICICI,23-01-2034,1491836
5402683,409425,Shanaya Sengupta,08-01-1985,249819,4968100,shanaya.sengupta@gmail.com,West Bengal,768056,15,6,05-10-2019,21-03-2022,CANARA,01-10-2034,4200044
5402684,532323,Anahi Arya,27-10-1985,352228,2089852,anahi.arya@gmail.com,Telangana,668400,5,6,12-11-2020,01-03-2022,PNB,11-11-2025,1421452
5402685,487648,Rasha Choudhary,21-04-1989,560471,1271768,rasha.choudhary@gmail.com,Tripura,466543,15,6.5,20-03-2019,21-03-2022,HDFC,16-03-2034,805225
5402686,592273,Indranil Bali,20-06-1986,633247,3392562,indranil.bali@gmail.com,Assam,716489,15,8,28-08-2020,21-03-2022,SBI,25-08-2035,2676073
5402687,535727,Divyansh Vyas,06-04-1994,106489,2152454,divyansh.vyas@gmail.com,Karnataka,819519,5,7.6,30-11-2019,01-03-2022,IDBI,28-11-2024,1332935
5402688,432929,Kiara Chaudhari,24-02-1985,516729,3563744,kiara.chaudhari@gmail.com,Kerala,174045,20,7.3,15-09-2020,15-03-2022,IDBI,10-09-2040,3389699
5402689,449201,Riya Comar,27-01-1995,130814,4248781,riya.comar@gmail.com,Goa,462128,10,7.5,04-01-2020,07-03-2022,SBI,01-01-2030,3786653
5402690,548225,Madhav Jhaveri,06-02-1994,448341,2451978,madhav.jhaveri@gmail.com,Mizoram,485812,15,5.9,23-04-2019,21-03-2022,IDBI,19-04-2034,1966166
5402691,442158,Lagan Bhagat,31-05-1987,953072,4252447,lagan.bhagat@gmail.com,Madhya Pradesh,243724,15,7.4,29-07-2020,07-03-2022,CANARA,26-07-2035,4008723
5402692,429651,Divij Varghese,24-07-1990,194929,3763729,divij.varghese@gmail.com,Meghalaya,185322,5,8.1,13-06-2020,07-03-2022,IDBI,12-06-2025,3578407
5402693,430805,Sara Dugar,02-02-1995,237309,1355622,sara.dugar@gmail.com,Chhattisgarh,441085,15,7.5,27-04-2018,21-03-2022,SBI,23-04-2033,914537
5402694,550169,Rania Kala,17-04-1982,762566,4794395,rania.kala@gmail.com,Meghalaya,611744,20,6.3,06-06-2018,01-03-2022,IDBI,01-06-2038,4182651
5402695,427880,Mohanlal Borah,24-03-1994,937332,4062220,mohanlal.borah@gmail.com,Maharashtra,431105,5,7.1,21-10-2018,01-03-2022,AXIS,20-10-2023,3631115
5402696,407419,Riya Loke,04-07-1986,564868,2398056,riya.loke@gmail.com,Uttarakhand,475611,5,6.3,28-03-2021,01-03-2022,IDBI,27-03-2026,1922445
5402697,537344,Kiaan Bajwa,18-12-1986,245178,4773664,kiaan.bajwa@gmail.com,Karnataka,409384,5,7.7,25-05-2019,15-03-2022,CITI,23-05-2024,4364280
5402698,586355,Indranil Dar,18-03-1992,603996,4530194,indranil.dar@gmail.com,Madhya Pradesh,348940,15,7.7,12-03-2019,15-03-2022,SBI,08-03-2034,4181254
5402699,548259,Madhav Kothari,18-02-1986,356948,2714647,madhav.kothari@gmail.com,Karnataka,578210,15,6.6,16-07-2018,15-03-2022,PNB,12-07-2033,2136437
5402700,438861,Kabir Bora,14-03-1985,700735,3417128,kabir.bora@gmail.com,Karnataka,418837,20,6.3,07-04-2021,15-03-2022,AXIS,02-04-2041,2998291
5402701,583351,Kiara Saha,01-06-1987,103241,3580504,kiara.saha@gmail.com,Himachal Pradesh,600509,5,6.2,15-03-2021,01-03-2022,PNB,14-03-2026,2979995
5402702,572552,Jayesh Batra,02-02-1994,770169,3573792,jayesh.batra@gmail.com,Uttarakhand,521697,5,6.3,11-04-2019,07-03-2022,AXIS,09-04-2024,3052095
5402703,526361,Anahi Rege,26-01-1986,211368,3613530,anahi.rege@gmail.com,Nagaland,290655,10,7.3,01-08-2020,01-03-2022,CITI,30-07-2030,3322875
5402704,476674,Zain Shanker,22-08-1985,662127,3115272,zain.shanker@gmail.com,Gujarat,709222,5,7.2,02-12-2020,07-03-2022,AXIS,01-12-2025,2406050
5402705,570374,Bhamini Ravi,30-05-1996,259057,1351023,bhamini.ravi@gmail.com,Chhattisgarh,501200,15,7.7,11-09-2018,01-03-2022,IDBI,07-09-2033,849823
5402706,492361,Aaina Vohra,28-12-1986,834954,4453156,aaina.vohra@gmail.com,Goa,201156,10,7.9,25-09-2020,01-03-2022,HDFC,23-09-2030,4252000
5402707,469277,Arnav Varty,17-06-1996,139598,4103215,arnav.varty@gmail.com,Chhattisgarh,260318,10,6.5,22-02-2020,07-03-2022,CITI,19-02-2030,3842897
5402708,460116,Tejas Ratta,08-05-1995,784725,2838477,tejas.ratta@gmail.com,Nagaland,342517,20,8,11-12-2018,07-03-2022,IDBI,06-12-2038,2495960
5402709,439857,Kashvi Dugar,17-10-1986,109931,2860580,kashvi.dugar@gmail.com,Kerala,150658,15,7,14-10-2019,07-03-2022,ICICI,10-10-2034,2709922
5402710,535895,Arnav Kala,07-01-1989,882591,4572094,arnav.kala@gmail.com,Nagaland,482840,5,6.4,07-05-2020,21-03-2022,HDFC,06-05-2025,4089254
5402711,495621,Armaan Das,07-07-1993,384393,2066353,armaan.das@gmail.com,Arunachal Pradesh,479930,15,6.4,02-10-2018,07-03-2022,ICICI,28-09-2033,1586423
5402712,578200,Stuvan Bala,19-02-1989,861365,2561253,stuvan.bala@gmail.com,Bihar,430741,5,7.9,25-03-2019,21-03-2022,CITI,23-03-2024,2130512
5402713,568657,Shayak Tak,04-09-1983,857621,4262377,shayak.tak@gmail.com,Goa,510950,15,7.8,06-04-2021,01-03-2022,CITI,02-04-2036,3751427
5402714,407323,Yakshit Subramanian,08-08-1995,115929,4786519,yakshit.subramanian@gmail.com,Madhya Pradesh,568117,5,8.1,27-08-2020,15-03-2022,AXIS,26-08-2025,4218402
5402715,572485,Hansh Sengupta,28-03-1983,719259,1468443,hansh.sengupta@gmail.com,Manipur,396444,15,7.5,07-08-2018,21-03-2022,CANARA,03-08-2033,1071999
5402716,460861,Hunar Garg,16-07-1983,326584,2122963,hunar.garg@gmail.com,Odisha,673541,5,6.9,25-05-2018,21-03-2022,HDFC,24-05-2023,1449422
5402717,578740,Priyansh Seshadri,13-12-1982,167973,2829267,priyansh.seshadri@gmail.com,Uttarakhand,163358,5,6.7,16-09-2019,21-03-2022,HDFC,14-09-2024,2665909
5402718,413517,Arnav Sura,24-07-1985,556920,1860497,arnav.sura@gmail.com,Tripura,182766,5,6.4,22-04-2018,07-03-2022,ICICI,21-04-2023,1677731
5402719,441053,Tarini Ghose,07-06-1996,918961,3166158,tarini.ghose@gmail.com,Rajasthan,833444,20,7.4,08-01-2020,21-03-2022,IDBI,03-01-2040,2332714
5402720,598397,Shanaya Gole,22-06-1990,875089,3923676,shanaya.gole@gmail.com,Mizoram,404380,10,6.9,13-02-2019,07-03-2022,IDBI,10-02-2029,3519296
5402721,456528,Nirvaan Sastry,14-07-1984,725400,1313914,nirvaan.sastry@gmail.com,Uttar Pradesh,414053,10,7.5,08-07-2020,15-03-2022,AXIS,06-07-2030,899861
5402722,537418,Vardaniya Sura,13-05-1987,967848,3906140,vardaniya.sura@gmail.com,Maharashtra,767467,10,6.1,20-08-2020,21-03-2022,SBI,18-08-2030,3138673
5402723,479496,Hunar Chakraborty,21-02-1993,235349,2064486,hunar.chakraborty@gmail.com,Bihar,507161,5,7.7,30-07-2019,07-03-2022,CITI,28-07-2024,1557325
5402724,533871,Anahi Acharya,25-08-1984,597698,1656757,anahi.acharya@gmail.com,Bihar,274032,5,6.8,01-03-2019,21-03-2022,AXIS,28-02-2024,1382725
5402725,509623,Fateh Chadha,15-07-1988,334782,3448586,fateh.chadha@gmail.com,Punjab,759638,15,7.2,29-10-2018,07-03-2022,CITI,25-10-2033,2688948
5402726,488104,Saksham Garde,17-02-1997,830626,3249280,saksham.garde@gmail.com,Odisha,429257,15,7.9,08-06-2018,15-03-2022,ICICI,04-06-2033,2820023
5402727,421188,Bhavin Rau,15-08-1990,120100,4936784,bhavin.rau@gmail.com,Nagaland,583467,20,6.7,07-03-2020,21-03-2022,CANARA,02-03-2040,4353317
5402728,583010,Oorja Lad,08-06-1982,556244,3627909,oorja.lad@gmail.com,Meghalaya,280945,20,7.6,25-03-2021,01-03-2022,AXIS,20-03-2041,3346964
5402729,584316,Tara Chaudhry,24-04-1990,795408,1548408,tara.chaudhry@gmail.com,Meghalaya,390010,5,7.6,04-01-2020,21-03-2022,AXIS,02-01-2025,1158398
5402730,408428,Jivin Sundaram,07-10-1990,332978,3967952,jivin.sundaram@gmail.com,Kerala,242974,15,5.8,07-08-2018,01-03-2022,PNB,03-08-2033,3724978
5402731,514103,Fateh Swamy,25-10-1983,357859,4462952,fateh.swamy@gmail.com,Manipur,753149,20,7.9,02-04-2019,15-03-2022,AXIS,28-03-2039,3709803
5402732,518981,Rania Choudhary,31-05-1987,891470,4577004,rania.choudhary@gmail.com,Sikkim,655766,5,6.7,09-08-2018,01-03-2022,HDFC,08-08-2023,3921238
5402733,419989,Arnav Edwin,26-06-1988,996001,1912431,arnav.edwin@gmail.com,Tamil Nadu,444779,15,7.7,14-11-2020,07-03-2022,CITI,11-11-2035,1467652
5402734,554928,Akarsh Hari,04-08-1988,338165,2388107,akarsh.hari@gmail.com,Bihar,802081,5,6.8,16-05-2018,21-03-2022,IDBI,15-05-2023,1586026
5402735,568993,Vaibhav Raju,29-11-1996,543360,1494233,vaibhav.raju@gmail.com,Chhattisgarh,216935,10,7.6,11-03-2019,01-03-2022,CANARA,08-03-2029,1277298
5402736,573213,Divit Sabharwal,11-09-1986,927398,1358750,divit.sabharwal@gmail.com,Mizoram,275622,5,8.1,24-03-2019,21-03-2022,CITI,22-03-2024,1083128
5402737,530605,Zara Aurora,08-02-1988,499015,2369362,zara.aurora@gmail.com,Tripura,829189,10,7.7,27-10-2018,21-03-2022,IDBI,24-10-2028,1540173
5402738,418575,Ira Kibe,19-06-1994,116837,4394952,ira.kibe@gmail.com,Tamil Nadu,814867,15,6.4,22-04-2020,21-03-2022,CITI,19-04-2035,3580085
5402739,503176,Darshit Dada,19-05-1991,588635,1790432,darshit.dada@gmail.com,Manipur,194144,20,5.8,30-06-2019,21-03-2022,IDBI,25-06-2039,1596288
5402740,434361,Samar Rana,26-02-1996,867184,2364387,samar.rana@gmail.com,Haryana,702798,10,6.8,21-02-2021,01-03-2022,CANARA,19-02-2031,1661589
5402741,503159,Gatik Chahal,05-03-1992,714427,3184763,gatik.chahal@gmail.com,Arunachal Pradesh,510958,20,7.1,07-08-2020,01-03-2022,HDFC,02-08-2040,2673805
5402742,430752,Kashvi Kakar,11-06-1984,794146,2383133,kashvi.kakar@gmail.com,Maharashtra,602887,10,8.1,27-07-2018,01-03-2022,SBI,24-07-2028,1780246
5402743,409142,Adira Boase,08-05-1994,650754,3930443,adira.boase@gmail.com,Punjab,331033,15,8,09-09-2019,21-03-2022,AXIS,05-09-2034,3599410
5402744,542817,Taimur Devi,20-06-1993,932864,1866846,taimur.devi@gmail.com,Karnataka,582799,5,8,08-09-2018,15-03-2022,CANARA,07-09-2023,1284047
5402745,553791,Sana Halder,25-08-1994,929240,1257410,sana.halder@gmail.com,Himachal Pradesh,739146,5,7.9,18-07-2018,01-03-2022,PNB,17-07-2023,518264
5402746,504830,Indrajit Cheema,28-01-1990,878975,2169941,indrajit.cheema@gmail.com,Nagaland,278290,15,7.6,06-03-2020,15-03-2022,SBI,03-03-2035,1891651
5402747,578209,Samiha Doctor,29-04-1996,114504,2614626,samiha.doctor@gmail.com,Telangana,429162,10,7.3,12-06-2020,21-03-2022,CANARA,10-06-2030,2185464
5402748,470347,Yakshit Chahal,20-01-1984,251666,2772659,yakshit.chahal@gmail.com,Meghalaya,330188,10,8.1,27-01-2019,07-03-2022,CITI,24-01-2029,2442471
5402749,451987,Hunar Thakur,17-07-1985,985478,4997144,hunar.thakur@gmail.com,Uttarakhand,231573,20,7.1,25-12-2018,01-03-2022,CITI,20-12-2038,4765571
5402750,577456,Ira Sha,09-08-1995,369962,3201417,ira.sha@gmail.com,Meghalaya,274889,20,6.7,03-05-2020,01-03-2022,HDFC,28-04-2040,2926528
5402751,414710,Ela Jani,14-05-1982,124628,3542931,ela.jani@gmail.com,Tamil Nadu,460516,10,6.4,08-08-2018,15-03-2022,IDBI,05-08-2028,3082415
5402752,413333,Miraya Shenoy,16-02-1991,447880,4454123,miraya.shenoy@gmail.com,Rajasthan,761218,15,7.5,09-04-2020,21-03-2022,ICICI,06-04-2035,3692905
5402753,567822,Neysa Chawla,15-08-1992,428582,4514558,neysa.chawla@gmail.com,Tripura,213671,10,6.4,26-05-2019,07-03-2022,PNB,23-05-2029,4300887
5402754,440864,Siya Dugar,10-06-1982,575248,3471920,siya.dugar@gmail.com,Andhra Pradesh,195548,15,6.4,15-11-2020,01-03-2022,SBI,12-11-2035,3276372
5402755,561002,Advika Chowdhury,09-03-1990,810518,1155901,advika.chowdhury@gmail.com,Manipur,277364,15,6.8,14-08-2019,15-03-2022,PNB,10-08-2034,878537
5402756,548316,Kashvi Kashyap,11-05-1990,991444,3085211,kashvi.kashyap@gmail.com,Chhattisgarh,839454,15,5.9,18-07-2019,01-03-2022,AXIS,14-07-2034,2245757
5402757,499422,Navya Badami,17-02-1996,927156,4895215,navya.badami@gmail.com,Gujarat,216518,5,6.6,09-11-2019,07-03-2022,CANARA,07-11-2024,4678697
5402758,543306,Aaina Kalla,11-10-1989,417449,1975760,aaina.kalla@gmail.com,Manipur,422001,20,8,17-12-2018,21-03-2022,CANARA,12-12-2038,1553759
5402759,457734,Vaibhav Gokhale,18-03-1993,696176,2496390,vaibhav.gokhale@gmail.com,Nagaland,441846,5,7.9,28-06-2018,01-03-2022,SBI,27-06-2023,2054544
5402760,518873,Rasha Kala,22-01-1983,547100,2918916,rasha.kala@gmail.com,Odisha,326345,10,6.5,28-08-2019,21-03-2022,CANARA,25-08-2029,2592571
5402761,539175,Kabir Goda,05-03-1994,233077,2991472,kabir.goda@gmail.com,Mizoram,498925,10,7.2,14-12-2018,01-03-2022,PNB,11-12-2028,2492547
5402762,432250,Parinaaz Lata,30-05-1991,137826,1650840,parinaaz.lata@gmail.com,Bihar,183947,10,7.6,30-09-2019,07-03-2022,PNB,27-09-2029,1466893
5402763,579636,Dhruv Kari,14-10-1990,482709,2338854,dhruv.kari@gmail.com,Gujarat,442399,10,6.6,08-05-2019,07-03-2022,PNB,05-05-2029,1896455
5402764,537967,Dishani Mand,17-03-1993,502602,2207724,dishani.mand@gmail.com,Sikkim,832188,20,6.4,24-05-2019,15-03-2022,AXIS,19-05-2039,1375536
5402765,490561,Kiara Barad,08-02-1996,270821,1333968,kiara.barad@gmail.com,West Bengal,263307,5,5.8,28-07-2019,01-03-2022,CITI,26-07-2024,1070661
5402766,562247,Vanya Ramesh,04-02-1989,857315,1476812,vanya.ramesh@gmail.com,Uttar Pradesh,743694,10,8.1,12-02-2019,21-03-2022,PNB,09-02-2029,733118
5402767,452788,Ayesha Karan,12-10-1985,334053,1397421,ayesha.karan@gmail.com,Odisha,635144,5,8.1,30-07-2020,21-03-2022,CITI,29-07-2025,762277
5402768,571788,Baiju Sidhu,17-10-1986,771428,2398206,baiju.sidhu@gmail.com,Himachal Pradesh,518545,15,6.4,16-12-2020,21-03-2022,CITI,13-12-2035,1879661
5402769,488111,Lagan Arora,20-01-1992,884642,1320303,lagan.arora@gmail.com,Tamil Nadu,208888,15,6.8,01-05-2019,07-03-2022,HDFC,27-04-2034,1111415
5402770,457571,Kabir Loke,01-03-1991,306284,3551445,kabir.loke@gmail.com,Rajasthan,695701,5,7.5,30-07-2019,01-03-2022,PNB,28-07-2024,2855744
5402771,428594,Kabir Bajaj,05-12-1995,582155,1003773,kabir.bajaj@gmail.com,Manipur,175442,15,7.6,18-11-2020,01-03-2022,SBI,15-11-2035,828331
